job_id,search_role,job_title,employer_name,job_publisher,job_employment_type,job_description,job_is_remote,job_posted_at_datetime_utc,job_location,job_city,job_state,job_country,location_clean
Z1M4M3ZjaGZkblYtenFwNUFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBUR295WWpSVVkwZGxibWhtWm1SeVJVazRSMXBQU205Rk5GTkNRVU5MZUZKQmRVWnpiblpPUW5wUmRtNVVUSFpsZFRkQlVDMVVTbE5zWjNoS1JtSXlNemxrYkVGUlVVYzBSMkpNU2xSMk5HTk5OM0pxVEdkMlNFWlJhemRRUXkwdGIzRXhkMVYwU2pabGVUUnZMVzFOY1ZoeVNXSXhlVk5UWTNGak9ESlBPRkpXUkRSRFJEY1NGamxLVDA1aGRsaHpSelJtUm10UVNWQXlaVU5YVVZFYUlrRkVjM0k1WmxKT2MwdDRSMWMyWlV0WE9EZ3dUMnhHZERoV2RVeHdjWE5QUTFF,Cloud Engineer,DevOps Engineer – Cloud Infrastructure & Automation,AspiraGlobal,BeBee,Full-time,"Job description

Important: To proceed to the next stage of the application process, all candidates must complete the form below. Applications without a completed form will not be considered.
https://forms.gle/um4WEGoWrjP3Hmfy9
We appreciate your cooperation — this step ensures a smooth and fair review of your application.

DevOps Engineer – Cloud Infrastructure & Automation (Remote)

OVERVIEW

We are seeking an experienced DevOps Engineer to help build, automate, and scale modern cloud infrastructure that powers our global Tech & Talent platform. This fully remote role is ideal for someone who enjoys solving infrastructure challenges, improving deployment pipelines, and building secure, highly available cloud environments. You'll work closely with our engineering team to enhance reliability, security, automation, and operational efficiency across our technology stack.
RESPONSIBILITIES

• Design, build, and maintain secure cloud infrastructure

• Develop and manage CI/CD pipelines for automated deployments

• Deploy, configure, and maintain containerized applications using Docker

• Manage cloud resources across AWS, Microsoft Azure, or Google Cloud Platform

• Implement Infrastructure as Code using Terraform or similar technologies

• Monitor infrastructure performance, availability, and security

• Automate system administration and deployment processes

• Collaborate with developers to improve release management and deployment reliability

• Troubleshoot production issues and participate in incident response

• Maintain backup, disaster recovery, and security best practices

• Optimize infrastructure for scalability, performance, and cost efficiency

• Create and maintain technical documentation and operational runbooks

QUALIFICATIONS

• 3+ years of experience as a DevOps Engineer, Cloud Engineer, or Site Reliability Engineer

• Strong Linux systems administration experience

• Hands-on experience with Docker and containerized workloads

• Experience building CI/CD pipelines using GitHub Actions, GitLab CI, Jenkins, or similar tools

• Experience with AWS, Azure, or Google Cloud Platform

• Experience using Terraform or other Infrastructure as Code platforms

• Scripting experience with Bash, Python, or PowerShell

• Strong understanding of networking, DNS, SSL, firewalls, and cloud security

• Experience monitoring production environments using modern observability tools

• Excellent troubleshooting, communication, and problem-solving skills

• Ability to work independently in a fast-paced remote environment

COMPENSATION

• PHP ₱90,000 – ₱140,000 per month

• Full-time

• Remote – Philippines

• Urgent Hiring",False,,"Valenzuela, Metro Manila",Valenzuela,Metro Manila,PH,"Valenzuela, Metro Manila"
dExXdldRQk4wcHpuejR1NkFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTVlIzWlRCdmNEZFhlamRyWDFOblZUWjBUV05TZUhSUFkyRndUVlpNVjNwUlYxbG1VMlp6TVhoVFdYWm5jRE16VWs4M05EUmpTa3RoTm1wdVZrNUtNRmQyVHpkaGRuTlFlamh1YjNCS2N6VnlVMlJIVjJSeVpUTm5VRXRKVEdaelpVUk1PVUYwVEV0dVQzaHZTbFJDWmtKQ2FXeHRhbWgzZGw5NlRGaHFhbUp2VEhaTVpVd1NGamxLVDA1aGRsaHpSelJtUm10UVNWQXlaVU5YVVZFYUlrRkVjM0k1WmxONGNXSnliRGQzVUdwUVUwOTFPR05wVm1rM2FUUlBUVXA0T0VF,Cloud Engineer,"Cloud Solutions Engineer: IaC, Security",NCS Philippines,Trabajo.org,Full-time,"NCS Philippines is seeking a Cloud Solutions professional to design, develop, and manage secure cloud architectures across Azure, AWS, GCP, and Alibaba. You will implement IaC, support code integration, and ensure smooth cloud adoption for client projects. Responsibilities include migrating on-premise systems to the cloud, deploying applications in staging, monitoring performance, and maintaining security posture. Collaboration with development teams and project managers is essential.",False,2026-08-18 00:00:00+00:00,"Taguig, Metro Manila",Taguig,Metro Manila,PH,"Taguig, Metro Manila"
SXNpTDFlU2FHc1dWaGtBb0FBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTbWcyZEdrNFprNTFWVVYzYjBKcFltNXlXRTFNYzJGNVNUZFJTazVYUTNwcU0yRjZlRWR2Y21GbFZrRkxUelpNYzJSWWIzTkxhemx2T1dFeU9XdzVaRVZXYkdWS04xUmliblZyZDJGNU1EaHdRa0ZNTkhSbFFVMU5kakV6Wldaa1JubEhaazQxVVZkUFYwSkZMVzVOVjNGeFRFWjFjMkpRYlU5eU5FNHhialJPYUhZM1pEa1NGamxLVDA1aGRsaHpSelJtUm10UVNWQXlaVU5YVVZFYUlrRkVjM0k1WmxKdFJIazFha2xYWTNCSGFWQnRSbUoyUlhSVFVUUTFWM2N4Ukhj,Cloud Engineer,"Data Cloud Engineer | Manila, PH","Sun Life Financial, Inc.",EFinancialCareers,Full-time,"Data Cloud Engineer

You are as unique as your background, experience and point of view. Here, you'll be encouraged, empowered and challenged to be your best self. You'll work with dynamic colleagues - experts in their fields - who are eager to share their knowledge with you. Your leaders will inspire and help you reach your potential and soar to new heights. Every day, you'll have new and exciting opportunities to make life brighter for our Clients - who are at the heart of everything we do. Discover how you can make a difference in the lives of individuals, families and communities around the world. 

Job Description: 

Job purpose: 

This strategic role that - 

• Demonstrate lead level capabilities in conceptual analysis, problem solving, and data analysis. Demonstrate ability to take ownership or initiatives or projects with the ability to lead and facilitate business requirements and harness data to meet the requirements. 
• Must be able to collaborate with subject matter experts, business analysts, data analysts and other data stakeholders for data integration and alignment. 
• Provides support in the use of enterprise data, including guidance in understanding and exploitation of the underlying data and business models, and identifying optimal data sourcing and mapping. 
• Assists in developing and publishing data management standards, policies and procedures, including the management and maintenance of related tools and environments. 
• Create and review standard data deliverables, ensuring adherence to defined corporate standards and definitions. 
• Demonstrate ability to understand, produce, and extend large and complex data models for operational and dimensional reporting data stores. 
• Experience coordinating information requirements of multiple departments, including assessment of usefulness, reliability and cleanliness of data from several sources.
* Ability to effectively present complex technical information to non-technical audiences and to senior decision-makers 
Expertise and Experience: 

• 8-10 years of experience in established data technologies viz. Data ingestion, ETL, and data warehouse, CDC and Event Streaming technologies. 
• Strong hands on experience in AWS cloud services for data management and governance. 
• Develop pipelines to ingest data from different sources such as Database, delimited files etc, do complex transformation and loading data into the S3. 
• develop Glue mapping and create Glue data catalogue. 
• Hands on experience in design and implementation of data pipelines, ETL and data warehouse technologies following industry standards. 
• Experienced or conversant in emerging tools like parquet or iceberg and unstructured data. Must understand them sufficiently to guide the organization in understanding and adopting them 
Attitude/Behavior: 


• Strong sense of ownership of design solution 
• Advocate for the user's perspective on the Agile team and promote the importance of design 
• Embraces a culture of trust and complete transparency 
• Open to learning new ideas outside scope or knowledge skillset 
• Ability to identify innovative business solutions and implement 
• Demonstrate success working in a team-based environment. 
• Information systems project management or leadership experience preferred. 
• Requires strong decision-making, organizational, planning and problem solving skills. 
• Excellent analytical skills required. 
• Strong facilitation and negotiation skills required. 
• Strong communication skills required; technical and business writing skills are required. 
• Strong interpersonal skills, with competence in interfacing with business users required. 
• Ability to summarize and present design alternatives. 
• Ability to influence and sell soundness of design and deliverables. 
. Skills & Education: 


• Strong communication skills with ability to work with business and Technology stakeholders 
• Utilizes team collaboration to create innovative solutions efficiently 
• Comfortable working with quick turnaround times and deadlines 
• B.E/B.Tech/BCA/MCA from a reputed organization 
Job Category: 
IT - Application Development 

Posting End Date: 
30/12/2024",False,,"Manila, Metro Manila",Manila,Metro Manila,PH,"Manila, Metro Manila"
OEZsTUhVX3FJanNUNXJKTUFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTbTFoZWpCVE1rZE1jVEpTZGpscGVHVXlTMGxxWldSNmFFWmZaalJWYXpJM1IzQlpNVTQzWkVaVlpETmhTbFpQTkZFdGN6TldXVWhyYlU4dFVXSmhTREZQVmxjNU5YQm9OVEZVY1VSak4yMXZSVFl4ZDFaWWFtaHFWbWMyTWxSSVpuaEpWbmxKUmpWSFlVUmxiVlJhUkVZMU1UbG5TVWRqY1VsaGIxQnZWV0ZDVmxJeE1td1NGamxLVDA1aGRsaHpSelJtUm10UVNWQXlaVU5YVVZFYUlrRkVjM0k1WmxGcGFuZFFXSFJ5YVdKc1ZEVkhWVkV5Y1RaRlMzVlpiMjQyUkdj,Cloud Engineer,Senior Cloud Engineer (Azure),"Risewave Consulting, Inc.",JobLeads,Full-time,"• Work closely with our clients and other workstream leads to understand their business, functional, technical, and implementation requirements.
• Setup and manage Azure DevOps platform.
• Design and implement CI/CD pipeline in On-Premises and Cloud platforms like Azure.
• Setup CI/CD pipeline for different technologies: Java, .Net, SQL, Data platform, Power Platform.
• Integrate Security Tools in the CI/CD pipeline such as SonarCloud, Veracode, Fortify, etc.
• Write automation scripts using Bash, PowerShell, Python, Azure CLI, ang Cloud or third-party APIs.
• Automate infrastructure provisioning using Terraform or Bicep.
• Use various tools to orchestrate solutions.
• Develop API and cloud-native solutions on Azure (Logic Apps, Azure Functions, Azure APIM, Azure Kubernetes Services…)

Skills and attributes for success

• Development experience with Spring Framework
• Development experience in Container technologies
• Experience working with Azure SDK & CLI
• DevOps experience in Azure DevOps for Continuous Integration and Continuous Delivery.
• Infrastructure Automation Experience using Terraform or Bicep.
• Good Knowledge on Azure PaaS, SaaS and IaaS offerings
• End to End API development experience
• Hands-on experience across all phases of SDLC using agile methodologies

Ideally, you’ll also

• Experience in communicating technical study conclusions through written reports and presentations, using tools such as PowerPoint/Excel/Word/Visio.
• Experience working under agile delivery methodology.
• Experience with researching new products/tools and rapid prototyping.

What we look for

• BS-IT/CS/CE with a sound industry experience of 6 to 10 years
• CI/CD pipeline setup/deployment using Azure DevOps, or Github Actions
• Working experience on Docker, Kubernetes or AKS
• Infrastructure automation experience on Terraform or Bicep.
• Experience working on CMMI / Agile / SAFE methodologies
• Front End Development using Angular / React
• Foster teamwork and lead by example
• Participating in the organization-wide people initiatives

Excellent written and oral communication skills;",False,2026-08-20 00:00:00+00:00,Philippines,,,PH,Philippines
XzdHemdUaEZTeU1hMFRVaUFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBURjlHT0hWNGNIYzVSbm95Um01b05rMUlWRkJMYlVOelQwZE9ZVXRRUW5wSlRqYzBjR2d0UXpGS1JYTTFlR1pqYjFkNmJrOWpPWEp0VTNGRE5VVm9WSE5JUlY5a2JFNTFUR296U21WWE1IbFBXbnBSVUU5VFlWOVBVM05LYjE5cE5HRk5abE54WWs1UVlUWTRaRWhIZWxGRVIxSTBiazFGYjBkUlFscHZiRmRtWVhoaFNITVNGamxLVDA1aGRsaHpSelJtUm10UVNWQXlaVU5YVVZFYUlrRkVjM0k1WmxGclpHaFdlVXBqWVRWdVVHWnVRV3hMTlRobFJEWjVNMFJzTm5j,Cloud Engineer,Sr. Genesys Cloud Engineer | Night Shift,IBEX Global Solutions (Philippines) Inc.,BeBee,Full-time,"We're looking for a Senior Genesys Engineer with strong expertise in Genesys Cloud CX and enterprise telephony. You'll design, implement, and support cloud contact center solutions while serving as a technical lead for global clients.

Key Responsibilities

• Design, implement, and support Genesys Cloud CX and telephony solutions.

• Configure contact center features including IVR, call routing, SIP trunks, bots, reporting, quality management, and digital channels.

• Lead technical implementations, upgrades, and telecom projects.

• Troubleshoot complex issues and manage technical escalations.

• Collaborate with customers, partners, and internal teams on solution delivery.

• Create technical documentation and deliver knowledge transfer sessions.

• Ensure SLA compliance and support global 24x7 operations.

Qualifications

• 5-8+ years of experience with Genesys Cloud CX.

• 5-7+ years supporting enterprise telephony or unified communications platforms.

• Experience with Genesys integrations, APIs, Active Directory, CRM, and ERP systems.

• Strong knowledge of SIP, TCP/IP, WAN, contact center architecture, and software integrations.

• Experience securing contact center platforms in PCI, ISO, and HIPAA environments.

• Familiarity with Global Media Fabric, capacity planning, and ITIL service management.

• Excellent troubleshooting, communication, and documentation skills.

• Able to mentor team members and work independently in a fast-paced, customer-focused environment.

Work Setup
Onsite: Cyberpark, Cubao
Shift: Night Shift

Must be willing to support a 24x7 global environment.",False,2026-07-29 00:00:00+00:00,"Valenzuela, Metro Manila",Valenzuela,Metro Manila,PH,"Valenzuela, Metro Manila"
N0lZdFZONUlWenJQTkNtQkFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTMGxuYlY5SWVEaHlTRTlwV0hSNVFVRkVPRUZLZW1sMU0xVXlWbkp3T1hsb1p6RkllWEZpZUdOYVIwNHplVVJYUVdSb05HTTNkMjlOWjNaQmVWRkNaVU56Vnpkc09FcG1XVWQwU1ZrMU1uVnpWVlZ1TUVaWmJuQTNiRTExVEdsaVZYRnFZWGRpVVVoSVkzZGFlbGwwTnpCSFJEQnNaVEZEWkVWdWJEUm1iblJTYzNWNFExWVNGamxLVDA1aGRsaHpSelJtUm10UVNWQXlaVU5YVVZFYUlrRkVjM0k1WmxGcmEyRklTVlo2T1ZRMlJubEZWVFZ4ZDNCU2VtMWZhMUp6WmxF,Cloud Engineer,Azure Cloud Engineer — Networking,ING Hubs Philippines,Trabajo.org,Full-time,"ING Hubs Philippines is seeking a Cloud Engineer - networking to design, implement, and manage cloud infrastructure for ING DevOps teams worldwide. You will collaborate with engineers in the Philippines, Netherlands, and Poland to deliver secure, scalable solutions in the public cloud domain. You will work with DevOps, SRE, and DevSecOps teams to ensure compliant infrastructure, with responsibilities spanning deployment, testing, security, on-call support, and documentation.",False,2026-08-20 00:00:00+00:00,"Valenzuela, Metro Manila",Valenzuela,Metro Manila,PH,"Valenzuela, Metro Manila"
V1lyUWl3Tmlhd3pzcjd1R0FBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTa2hzVlRGa1JYUkhXV3R6TVhoamFHRTVjSFZWWnpKNFJHbFZPSGhMWlVWVGRTMUNYMUUzY2pRMU5USktiRWhyUWxJelRVRldjMXBwYVVZdFZ6aE1WWFJpYTBrd1FUVjVNamhNZFZjeFoyMU9Na05HV0hseVoxZFZUR1JYWnpaelNrcEZSV2xzUTNWYVJqWnlSRWh1YTFkelJGQjBUVkUyZUhsQ2JuRnRUVEZuV0ROUGFWSVNGamxLVDA1aGRsaHpSelJtUm10UVNWQXlaVU5YVVZFYUlrRkVjM0k1WmxSTFlqbENjREJKYXpOc09XaFFVR1p4VVZrMFNURnhOamRDZVhj,Cloud Engineer,Lead Cloud Engineers,TASQ Staffing Solutions,BeBee,Full-time,"TASQ is looking for lead cloud engineers - infrastructure to work remotely and start ASAP. Philippine-based applicants are the ones we need.

Work setup: remote, 5pm-1am schedule

Overview

The Lead Cloud Engineer is primarily responsible for providing technical delivery leadership on client engagements, lead the architectural design sessions with the client, provide regular coaching and guidance to peers that help with the implementation, manage client expectations all while cultivating a collaborative and inclusive team culture.

The Lead Cloud

Engineer role provides a career path for Sr.

Cloud

Engineers and Cloud Engineers that are aspiring to lead and guide client engagements from end to end.

Tech Stack​

Log Analytics (KQL)​

Application Insights​

Azure Site Recovery​

Azure Backup​

Azure Security​

Azure Networking​

Azure Storage​

Azure DevOps​

Azure Automation (IaC)​

Terraform​

Bicep​

Azure SQL​

Azure DNS​

Azure Virtual Desktop​

Scripting​

Bash​

PowerShell​

Python​

Environment​

Windows​

Linux​

Unix​

People Development in Project

Lead Cloud Engineers are responsible for providing technical oversight and guidance for those younger career team members that are learning the company's approach to infrastructure engagements

Serve as coach in a player-coach model to help support the upskilling of team members and help them build their confidence in infrastructure delivery

Help foster and build relationships between cloud infrastructure teams (delivery, delivery excellence, and solution architecture) as well as outside of the practice

Delivery Support Activities

Function as technical delivery oversight with strong consultative skills on multiple client engagements

Partner up with Delivery Excellence to ensure project milestones are aligned to a project plan that is inclusive of capturing key client decisions

Broad deep technical knowledge across Azure technologies inclusive of: Log Analytics (KQL), Application Insights, Azure Site Recovery, Azure Backup, Azure Security, Azure Networking (App Gateways, Front Door, Firewall, VWAN), Azure Storage, Azure Automation (IaC), Azure Sentinel, App Services, Containers (AKS), Managed Instances, Azure SQL, Azure DNS, Azure Virtual Desktop + Nerdio, Azure Files

Have a strong understanding of Cloud Infrastructure solutions and the delivery/execution of how they are implemented using IaC (Bicep or Terraform)

Help the delivery team reach billable targets by assisting with breaking through project blockers Help facilitate change orders and project extensions when in-flight projects call for it

Help drive alignment where there are technical mesh points between other company's practice areas by providing technical oversight and direction

Keep apprised of the latest technologies and how they may impact existing company's offerings

Have obtained the AZ-305 Cloud Architect certification

Business Development Leadership

Gain exposure to other company's offerings in other practice areas to help position in existing infrastructure engagements Identify new

Cloud Infrastructure & Security solution opportunities and raise them up The company's Community leadership and support Lead and guide the infrastructure offerings committees that define and drive forward standard offerings for our practice

Lever Factors That Help Grow Our Business

Reach trusted advisor within multiple accounts, which then help support the growth of existing customer accounts in a Land & Expand approach helps us keep our people billing on engagements where we are doing awesome work

Lead and guide multiple engagements that help enable our infrastructure team to scale out

Help support teammates with unblocking engagements and remediating possible escalations before they happen

Create reusable artifacts and content that enable our team members to bill their time to our clients",False,2026-08-21 00:00:00+00:00,"Makati City, Metro Manila",Makati City,Metro Manila,PH,"Makati City, Metro Manila"
ckxIUGpGb25hbXRGTnlRMkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTelI0YldkNFZEQXdkMDAwY1RJMVQxZzVjWFZEWm5aNlpuRTFlRlJ0UTJjM05VeGFXRkpZZW1WV2VuRlNMVVZaYVMxRlZGbHliMXA0TW1WclZXUnpSMEZ6U1hNelFUQkdSbEJaTFhOWk9GZFFjMGd5WDB4eVlubGtVM05qVERSaVREY3lUbk0yZFdWQ1MxOVdlR05rVUVzNE5IVnJXVVJyUTFOaloxWnJUVkI2Wm1oT1RrNFNGemx3VDA1aGNsYzJSMDVRUzJ0UVNWQnhVSHBOYTBGVkdpSkJSSE55T1daVGJqZE9RMGx1YjFnMk9IbDRaRVV4Ym1KUlpWZDVhRms1U0VObg,Cloud Engineer,Cloud & DevOps Engineer (AWS),Private Advertiser,Trabajo.org,Full-time,"About the Role Peppermint Bizmoto is looking for a Cloud & DevOps Engineer to manage and continuously improve our AWS infrastructure supporting our payment platforms, including InstaPay and QRPH P2M services. You will be responsible for ensuring our production systems remain secure, highly available, scalable, and reliable while supporting application deployments, monitoring, troubleshooting, and infrastructure improvements. This role works closely with Engineering, QA, Operations, and external technology partners. Key Responsibilities AWS Infrastructure - Manage and maintain AWS production and UAT environments. - Provision and manage EC2, VPC, Load Balancers, Security Groups, IAM, Route 53, RDS, Redis, S3, CloudWatch, Auto Scaling, and related AWS services. - Monitor infrastructure health, availability, and utilization. - Implement high availability and disaster recovery best practices. DevOps - Support application deployments across development, UAT, and production environments. - Maintain CI/CD pipelines where applicable. - Assist developers in troubleshooting deployment and infrastructure issues. - Automate infrastructure and operational tasks whenever possible. Monitoring & Performance - Monitor application and infrastructure performance. - Analyze CPU, memory, storage, database, and network utilization. - Support load testing and performance tuning activities. - Investigate production incidents and recommend improvements. Security - Implement AWS security best practices. - Manage IAM users, roles, and permissions. - Maintain SSL certificates, security groups, and network access controls. - Support vulnerability remediation and infrastructure hardening. Database & Middleware Support - Support RDS administration. - Support Redis and caching infrastructure. - Monitor backups and recovery processes. Production Support - Participate in production deployments. - Support critical payment systems during implementation and go-live activities. - Assist with troubleshooting production issues involving cloud infrastructure. Documentation - Maintain infrastructure documentation. - Maintain architecture diagrams. - Document operational procedures and deployment guides. Qualifications - Bachelor's degree in Computer Science, Information Technology, Engineering, or related field. - At least 3 years of experience managing AWS environments. - Strong understanding of Linux administration. - Experience supporting production applications. - Experience with cloud monitoring and troubleshooting. Required Technical Skills AWS - EC2 - VPC - IAM - RDS - S3 - CloudWatch - Route 53 - Load Balancer - Auto Scaling - Security Groups Operating Systems - Linux (Ubuntu preferred) - Windows Server (basic knowledge) Databases - MySQL - PostgreSQL (advantage) - Redis Networking - TCP/IP - DNS - VPN - SSL Certificates - Firewalls - Routing DevOps Tools - Git - Docker - CI/CD - Bash scripting Nice to Have - AWS Solutions Architect Associate certification - Experience supporting financial systems - Experience with payment gateways - Experience with container technologies - Experience with Kubernetes - Experience using monitoring tools such as Grafana, Prometheus, or Datadog",False,2026-08-18 00:00:00+00:00,"Quezon City, Metro Manila",Quezon City,Metro Manila,PH,"Quezon City, Metro Manila"
bUVVajdXTy10bjhuV0o0bkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBUSFYwV21kVGEyRk1ORVZwWjFwdlJucGFNVkoyUVhnek0xcFJXRmRDZUVRMllqUkhlbXhUVFhCT1RYRTBUR1JIZUZORE16SkxhemRGYVdOZmVuSk9ZMGx1TkVWdWNIWjVXVWRuYzFSc1ZHVTNRVUZ0VldobmQza3laRXBuWTNBNFFtZGZVa3h5ZERJMVJFUnBkVUpqVm1GRWRtaEhhRlEwU1ZwU2QxQkxYMGh5Y1dscVZqQVNGemx3VDA1aGNsYzJSMDVRUzJ0UVNWQnhVSHBOYTBGVkdpSkJSSE55T1daUmQybHhkV2R3YkhGWlR6SnlTRVptYWpsWVpGYzNXWEpuTFhwMw,Cloud Engineer,Cloud Operations Engineer,ACMobility,BeBee,Full-time,"Job Summary The Cloud Operations Engineer is responsible for managing, monitoring, and optimizing the organization’s cloud infrastructure to ensure high availability, performance, security, and cost efficiency. This role supports continuous delivery and automation initiatives across development and production environments, working closely with cross-functional teams to enable reliable, scalable cloud operations

Key Responsibilities

• Deploy, configure, and manage cloud environments (AWS, Azure, or GCP) for production and development; monitor performance, availability, and costs; and manage networking, storage, compute, and security components.

• Develop and maintain Infrastructure-as-Code (IaC) using tools such as Terraform or CloudFormation; automate provisioning, configuration, and CI/CD pipelines; and build scripts and tools to improve operational efficiency and governance.

• Implement cloud security best practices, identity and access management, and data protection; conduct system audits to ensure compliance with organizational and regulatory standards; and collaborate with cybersecurity teams on incident response, patching, and monitoring.

• Manage monitoring, logging, and alerting platforms (e.g., CloudWatch, Azure Monitor, Datadog) in coordination with the MSOC provider; provide operational support and troubleshooting for production issues; and participate in on-call rotations.

• Track and optimize cloud spend, recommend right-sizing and cost-saving strategies, and continuously improve cost visibility and controls.

Ideal Candidate
Has at least 5 years of hands-on experience in cloud operations, system administration, or DevOps. They possess strong working knowledge of AWS, Azure, or GCP, with practical experience using Infrastructure-as-Code tools such as Terraform or CloudFormation and CI/CD platforms like Jenkins, GitHub Actions, GitLab CI, or AWS CodePipeline.
The candidate demonstrates solid Linux and/or Windows system administration skills, a strong grasp of networking fundamentals, and the ability to automate using scripting languages such as Python, Bash, or PowerShell. Experience with cloud security best practices, monitoring and logging tools, and cost optimization is essential. Cloud certifications (AWS, Azure, or GCP) are preferred, along with strong analytical, problem-solving, communication, and collaboration skills.",False,,"Muntinlupa, Metro Manila",Muntinlupa,Metro Manila,PH,"Muntinlupa, Metro Manila"
UlNaZ19lLWRMcV9UaGhMNUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbWd5WDBKamJWaDBaamRVU1c0Mk5GRjNOSG81ZUhRMFVrZHFNbFJqYVZKbVdGcEJNME4wV1RWUmVUVXpaMEo2VFRsbVpVMVJjM2hCVlZVNVdHSlpNM05GY1djd1FsZGxjRFJZVVRWeVZtNDVOamx4VFRSNWNqRnhTbDlOWjFweVNrNXZaSGhZYTJ4aFprNURkRXhJTTBSMmFsWllSRVpPU0ZVMVptNWZSa2hWUTBaSU9HSVNGemx3VDA1aGNsYzJSMDVRUzJ0UVNWQnhVSHBOYTBGVkdpSkJSSE55T1daU1JUYzFjRFppU0ZGTlVVSklORXh2TUVaR1EwZFFOMVp6V1VkQg,Cloud Engineer,"Senior Linux Engineer: Cloud, Automation",768 TP ICAP Management Services Ltd (Philippines Branch),Trabajo.org,Full-time,"TP ICAP Group is seeking a Senior Linux System Administrator/Engineer to support and manage the Linux estate across physical, virtual, and cloud environments. The role emphasizes reliability, performance, ITIL-aligned processes, and collaboration with project teams in a financial services context. The ideal candidate will have strong Linux expertise, virtualization, AWS experience, and scripting skills, with a focus on security and documentation.",False,2026-08-21 00:00:00+00:00,Philippines,,,PH,Philippines
U2lYT2NuaFhqVWVuUmZVUEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVGRNUVc1U2NVMUlWVFpWUTBvMmJUbFBjVXBQU0UxdmFpMXNUMXBCVWtsME1saFpjbXhLY0VZMGIwaEpVbWhVWnpkalJERmFkV1JhVjAxZlNqRlpVVXBqYjJkUFp6aEJXa2RrY1d0bFVIcDNNRTQwV1VoMFUzZzNZWGRtWlVGRk1uVldiV05YTjJwVlF5MVVSa05sTm1WUlUyNTNiRVphZFdKMVpXSnZZM010UkZGTFowNFNGemx3VDA1aGNsYzJSMDVRUzJ0UVNWQnhVSHBOYTBGVkdpSkJSSE55T1daU2NVWkNZa1JEVEhNNFZuVmtNVnBCTW1aWlNXTTBYM2w0YWpCUg,Cloud Engineer,Sr. Cloud Engineer (AWS),"Yondu, Inc.",BeBee,Full-time,"Role Summary

We are seeking an

AWS Cloud Services Engineer with strong AWS infrastructure expertise to manage, support, and optimize enterprise cloud environments. This role focuses on AWS cloud operations, automation, networking, backup and recovery, patch management, incident resolution, and infrastructure security.

Experience supporting Azure environments is highly desirable.

Key Responsibilities

• Manage and support AWS cloud infrastructure, networking, storage, compute, and security services.

• Perform incident response, troubleshooting, root cause analysis, and operational support for AWS environments.

• Administer AWS Backup, disaster recovery solutions, patch management, and cloud monitoring services.

• Implement automation using PowerShell, Bash, Python, AWS CLI, and Infrastructure as Code tools.

• Support hybrid cloud and on-premises environments across Windows, Linux, and database platforms.

• Manage AWS networking, including VPCs, Route 53, VPNs, Transit Gateway, security groups, NACLs, and load balancers.

• Configure and maintain IAM roles, policies, encryption, and security best practices.

• Participate in disaster recovery testing, patching activities, infrastructure maintenance, and continuous service improvements.

• Support Azure operational tasks when required, including monitoring, networking, backup, and infrastructure administration.

Required Skills

• Strong experience administering AWS cloud infrastructure.

• Hands-on experience with Amazon EC2, Amazon S3, Amazon RDS, Amazon VPC, AWS IAM, AWS Backup, CloudWatch, and Systems Manager.

• Experience managing AWS networking, security groups, VPN connectivity, and load balancing.

• Strong troubleshooting skills across AWS, Windows, Linux, databases, and hybrid environments.

• Experience with automation using AWS CLI, PowerShell, Bash, or Python.

• Knowledge of Infrastructure as Code using CloudFormation and/or Terraform.

• Strong understanding of cloud security, monitoring, patch management, and operational best practices.

Nice to Have

• Experience with AWS Lambda, Amazon EventBridge, Amazon SNS, and Amazon SQS.

• Amazon EKS administration and troubleshooting.

• Experience with Amazon Aurora or RDS database administration.

• CI/CD experience using AWS CodePipeline, CodeBuild, CodeDeploy, GitHub Actions, or Jenkins.

• Experience supporting Azure cloud environments.

• AWS Certified SysOps Administrator, AWS Certified Solutions Architect, or other AWS certifications.",False,,"Taguig, Metro Manila",Taguig,Metro Manila,PH,"Taguig, Metro Manila"
